flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
32,forming_scrap_generated -> forming_scrap_recycled,0.0025825815952213354,8.760317428122202e-05,0.9999123968257188,1,USGS value 1,2665.0,2665.0,0.0,structure-determined,2761.839451557715,621.1124344977302,,,,
33,forming_scrap_recycled -> remelting,0.0014284751578721461,9.768560385963344e-05,0.9999023143961404,1,USGS value 1,2677.0,2677.0,0.0,structure-determined,2766.5420875992804,621.1099430860844,,,,
34,forming_scrap_recycled -> refining,1.0026248916052831,0.9973819804123549,0.0026180195876451097,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.46111080292013157,0.2836270282748783,,,,
35,fabrication_scrap_generated -> loss_fabrication_scrap,0.011554677445665656,0.05791863725137287,0.9420813627486272,1,USGS value 1,49.0,49.0,0.0,structure-determined,44.28784908659341,21.018188054466776,,,,
36,fabrication_scrap_generated -> fabrication_scrap_recycled,0.0227757357944855,0.0019245006915372313,0.9980754993084628,1,USGS value 1,971.0,971.0,0.0,structure-determined,916.7066360402183,92.51354291576877,,,,
37,fabrication_scrap_recycled -> remelting,0.01195296760558211,9.841525348052756e-05,0.9999015847465195,1,USGS value 1,922.0,922.0,0.0,structure-determined,916.9215759796475,92.82570374453296,,,,
38,fabrication_scrap_recycled -> refining,1.0131483472401148,0.987022288220741,0.012977711779258973,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.46002068602618285,0.28200275708245054,,,,
39,wrought_aluminum_ingot -> 1xxx,0.00434142293943962,0.00016616130098681206,0.9998338386990131,2,Other literature; USGS value 1,1728.0,2336.0,29.921259842519685,structure-determined,1511.9979734444,461.9911752554152,,,,
40,wrought_aluminum_ingot -> 2xxx,0.4795648390041202,0.00034776396466826894,0.9996522360353317,2,Other literature; USGS value 1,85.0,238.0,94.73684210526316,structure-determined,149.74103767168853,32.69832700584716,,,,
41,wrought_aluminum_ingot -> 3xxx,0.003445948659942984,0.00024144344721295895,0.9997585565527871,2,Other literature; USGS value 1,1256.0,2848.0,77.58284600389864,structure-determined,1796.2114958000411,541.0643761371628,,,,
42,wrought_aluminum_ingot -> 4xxx,1.569997545503366,0.00032954234560647724,0.9996704576543936,2,Other literature; USGS value 1,50.0,117.0,80.23952095808383,structure-determined,81.00270516171292,20.89669764998924,,,,
43,wrought_aluminum_ingot -> 5xxx,0.0018344306420632543,0.00017353620376410174,0.9998264637962359,2,Other literature; USGS value 1,2762.0,3047.0,9.812360130831468,structure-determined,2330.5058218646313,764.575955238923,,,,
44,wrought_aluminum_ingot -> 6xxx,0.001144308392632176,0.0001970510688659865,0.999802948931134,2,Other literature; USGS value 1,3218.0,3771.0,15.82486764916297,structure-determined,3125.48907731768,560.8578010394315,,,,
