flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
165,sheet_plate -> consumer_durables,USGS value 1,285.0,4.0,3.0,4.0,44.333333333333336,0.15555555555555556
166,sheet_plate -> container_packages,USGS value 1,1706.0,4.0,3.0,4.0,265.3777777777778,0.15555555555555556
167,sheet_plate -> other_end_uses,USGS value 1,33.0,4.0,3.0,4.0,5.133333333333334,0.15555555555555556
168,scrap_sheet_plate -> fabrication_scrap_generated,USGS value 1,788.0,4.0,3.0,4.0,122.57777777777778,0.15555555555555556
169,foil -> scrap_foil,USGS value 1,31.0,1.0,1.0,3.0,24.455555555555556,0.7888888888888889
170,foil -> building_construction,USGS value 1,17.0,1.0,1.0,3.0,13.411111111111111,0.7888888888888889
171,foil -> transportation_auto,USGS value 1,36.0,4.0,3.0,4.0,5.6,0.15555555555555556
172,foil -> transportation_other,Other literature,27.0,1.0,1.0,3.0,21.3,0.7888888888888889
172,foil -> transportation_other,USGS value 1,11.0,4.0,3.0,4.0,1.7111111111111112,0.15555555555555556
173,foil -> machine_industry,USGS value 1,3.0,4.0,3.0,4.0,0.4666666666666667,0.15555555555555556
174,foil -> electrical_equipment,USGS value 1,5.0,4.0,3.0,4.0,0.7777777777777778,0.15555555555555556
175,foil -> consumer_durables,USGS value 1,137.0,4.0,3.0,4.0,21.31111111111111,0.15555555555555556
176,foil -> container_packages,USGS value 1,423.0,4.0,3.0,4.0,65.8,0.15555555555555556
177,foil -> other_end_uses,USGS value 1,1.0,4.0,3.0,4.0,0.15555555555555556,0.15555555555555556
178,scrap_foil -> fabrication_scrap_generated,USGS value 1,31.0,4.0,3.0,4.0,4.822222222222222,0.15555555555555556
179,extruded_products -> scrap_extruded_products,USGS value 1,103.0,1.0,1.0,3.0,81.25555555555555,0.7888888888888888
180,extruded_products -> building_construction,USGS value 1,915.0,4.0,3.0,4.0,142.33333333333334,0.15555555555555556
181,extruded_products -> transportation_auto,USGS value 1,284.0,4.0,3.0,4.0,44.17777777777778,0.15555555555555556
182,extruded_products -> transportation_other,Other literature,212.0,1.0,1.0,3.0,167.24444444444444,0.7888888888888889
182,extruded_products -> transportation_other,USGS value 1,480.0,4.0,3.0,4.0,74.66666666666667,0.15555555555555556
183,extruded_products -> machine_industry,USGS value 1,237.0,4.0,3.0,4.0,36.86666666666667,0.15555555555555556
184,extruded_products -> electrical_equipment,USGS value 1,243.0,4.0,3.0,4.0,37.8,0.15555555555555553
185,extruded_products -> consumer_durables,USGS value 1,247.0,4.0,3.0,4.0,38.422222222222224,0.15555555555555556
186,extruded_products -> other_end_uses,USGS value 1,39.0,4.0,3.0,4.0,6.066666666666666,0.15555555555555556
187,scrap_extruded_products -> fabrication_scrap_generated,USGS value 1,103.0,4.0,3.0,4.0,16.022222222222222,0.15555555555555556
188,wire -> building_construction,USGS value 1,15.422128,1.0,1.0,3.0,12.166345422222223,0.7888888888888889
189,wire -> transportation_other,USGS value 1,12.246984,4.0,3.0,4.0,1.9050863999999998,0.15555555555555556
190,wire -> machine_industry,USGS value 1,8.618248,4.0,3.0,4.0,1.3406163555555555,0.15555555555555556
191,wire -> electrical_equipment,USGS value 1,407.325616,4.0,3.0,4.0,63.36176248888889,0.15555555555555556
192,wire -> consumer_durables,USGS value 1,10.0,4.0,3.0,4.0,1.5555555555555556,0.15555555555555556
193,wire -> other_end_uses,USGS value 1,5.0,4.0,3.0,4.0,0.7777777777777778,0.15555555555555556
194,forging_impacts -> transportation_auto,USGS value 1,33.03446076315101,4.0,3.0,4.0,5.138693896490158,0.15555555555555556
195,forging_impacts -> transportation_other,USGS value 1,93.06411523684899,4.0,3.0,4.0,14.476640147954289,0.15555555555555556
196,forging_impacts -> machine_industry,USGS value 1,4.53592,4.0,3.0,4.0,0.7055875555555555,0.15555555555555556
197,forging_impacts -> electrical_equipment,USGS value 1,0.453592,4.0,3.0,4.0,0.07055875555555556,0.15555555555555556
198,forging_impacts -> consumer_durables,USGS value 1,9.979023999999999,4.0,3.0,4.0,1.5522926222222222,0.15555555555555556
199,forging_impacts -> container_packages,USGS value 1,0.0,4.0,3.0,4.0,0.15555555555555556,155555555.55555555
200,forging_impacts -> other_end_uses,USGS value 1,4.53592,4.0,3.0,4.0,0.7055875555555555,0.15555555555555556
201,powerder_paste -> other_end_uses,USGS value 1,55.0,4.0,3.0,4.0,8.555555555555555,0.15555555555555556
202,import_finished_consumption -> building_construction,USGS value 1,204.0,4.0,3.0,4.0,10.200000000000001,0.05
203,import_finished_consumption -> transportation_auto,USGS value 1,656.0,1.0,3.0,2.0,32.800000000000004,0.05000000000000001
204,import_finished_consumption -> transportation_other,USGS value 1,225.0,1.0,3.0,2.0,11.25,0.05
205,import_finished_consumption -> machine_industry,USGS value 1,241.0,1.0,3.0,2.0,12.05,0.05
206,import_finished_consumption -> electrical_equipment,USGS value 1,516.0,1.0,3.0,2.0,25.8,0.05
207,import_finished_consumption -> consumer_durables,USGS value 1,911.0,1.0,3.0,2.0,45.550000000000004,0.05
208,import_finished_consumption -> container_packages,USGS value 1,0.0,1.0,3.0,2.0,0.6833333333333335,683333333.3333334
209,import_finished_consumption -> other_end_uses,USGS value 1,0.0,1.0,3.0,2.0,0.6833333333333335,683333333.3333334
210,building_construction -> export_finished_consumption,USGS value 1,55.0,1.0,3.0,2.0,37.58333333333334,0.6833333333333335
211,building_construction -> consumption_building_construction,USGS value 1,1674.51826026986,1.0,3.0,2.0,1144.254144517738,0.6833333333333336
212,transportation_auto -> export_finished_consumption,USGS value 1,802.0,1.0,1.0,3.0,632.6888888888889,0.7888888888888889
213,transportation_auto -> consumption_transportation_auto,USGS value 1,2736.963739955534,1.0,3.0,2.0,1870.258555636282,0.6833333333333335
214,transportation_other -> export_finished_consumption,USGS value 1,226.0,1.0,1.0,3.0,178.2888888888889,0.7888888888888889
215,transportation_other -> consumption_transportation_other,USGS value 1,1464.779895135754,1.0,3.0,2.0,1000.9329283427654,0.6833333333333335
216,machine_industry -> export_finished_consumption,USGS value 1,133.0,1.0,1.0,3.0,104.92222222222222,0.7888888888888889
217,machine_industry -> consumption_machine_industry,USGS value 1,1563.329674932784,1.0,3.0,2.0,1068.2752778707359,0.6833333333333335
218,electrical_equipment -> export_finished_consumption,USGS value 1,270.0,1.0,1.0,3.0,213.0,0.7888888888888889
219,electrical_equipment -> consumption_electrical_equipment,USGS value 1,1160.774041485902,1.0,3.0,2.0,793.1955950153665,0.6833333333333335
220,consumer_durables -> export_finished_consumption,USGS value 1,209.0,1.0,1.0,3.0,164.87777777777777,0.7888888888888889
