node,flow_idx,n_out,target_share,source_share_sd,share_sigma,node_total_ref,tau_flow_units,share_dev_mean,share_dev_sd,share_dev_abs_mean,z_vs_tolerance
28,57,2,0.33383096326098893,0.0314680556993295,0.0314680556993295,5.94397671972668,0.18704539049187702,-0.010039616590615218,0.019345004120479497,0.017477962791091813,-0.31904152854379036
28,63,2,0.6661690367390111,0.0314680556993295,0.0314680556993295,5.94397671972668,0.18704539049187702,0.010039616590615218,0.019345004120479497,0.017477962791091813,0.31904152854379036
29,58,2,0.3364778645568485,0.03153443592242925,0.03153443592242925,578.737332371004,18.250155323571065,0.007484549483341958,0.01867848526461046,0.016080590010649407,0.23734527872174435
29,64,2,0.6635221354431514,0.03153443592242925,0.03153443592242925,578.737332371004,18.250155323571065,-0.007484549483341883,0.01867848526461046,0.01608059001064939,-0.23734527872174196
30,59,2,0.3332893048176719,0.031314617600566204,0.031314617600566204,7.876928672610982,0.24666300924974846,0.008935845270918652,0.018958621167975715,0.016834804355655594,0.28535699796497216
30,65,2,0.6667106951823281,0.03131461760056621,0.03131461760056621,7.876928672610982,0.24666300924974852,-0.008935845270918607,0.018958621167975722,0.016834804355655576,-0.28535699796497066
31,60,2,0.3338371221482199,0.03110738641648792,0.03110738641648792,44.32650471492609,1.3788817106594795,0.0017291983334957583,0.018798833958538517,0.015028004807951495,0.05558803013355141
31,66,2,0.6661628778517801,0.03110738641648792,0.03110738641648792,44.32650471492609,1.3788817106594795,-0.0017291983334957583,0.018798833958538517,0.015028004807951495,-0.05558803013355141
32,61,2,0.33321454142212803,0.03078789819520927,0.03078789819520927,8.202525469511192,0.2525385190989217,-0.014738885588923218,0.018813606056891717,0.0193550156875055,-0.4787233443306842
32,67,2,0.666785458577872,0.03078789819520927,0.03078789819520927,8.202525469511192,0.2525385190989217,0.014738885588923218,0.018813606056891717,0.0193550156875055,0.4787233443306842
33,62,3,0.3039607199765985,0.027843654312390193,0.027843654312390193,271.63631612346876,7.563347684833007,0.007102393925123791,0.01770174835847376,0.015236842649141855,0.25508124204671245
33,68,3,0.6060286823230697,0.029866355689266367,0.029866355689266367,271.63631612346876,8.112786835465519,-0.0019009018564014927,0.018623143963968976,0.014986520534674821,-0.06364693021735676
33,69,3,0.0900105977003318,0.009793328610965752,0.02,271.63631612346876,5.432726322469375,-0.005201492068722316,0.009788927213053184,0.008893433054761497,-0.2600746034361158
34,72,9,0.2601701177062511,0.07995131605074586,0.07995131605074586,1544.9899781693105,123.52398203984949,-0.02926507403562585,0.05418391210885983,0.04955856319767321,-0.36603617652836423
34,80,9,0.009231764506332492,0.001435189626765736,0.02,1544.9899781693105,30.89979956338621,0.0016292067267858535,0.001628205763483618,0.0019039247627350665,0.08146033633929267
34,111,9,0.009835566395170409,0.004358440187398937,0.02,1544.9899781693105,30.89979956338621,0.0018926467183682674,0.005904376352561421,0.004948609124251082,0.09463233591841337
34,112,9,0.5139822239916157,0.07319638330059715,0.07319638330059715,1544.9899781693105,113.08767863766207,0.003638125108231614,0.05026776804961913,0.040253272814646184,0.04970361846009315
34,113,9,0.07843585419355353,0.034686601797947296,0.034686601797947296,1544.9899781693105,53.59045215457816,0.011268546153760304,0.027582546198342984,0.023752344822589692,0.3248674003697635
34,114,9,0.01856614497292033,0.008195575781982904,0.02,1544.9899781693105,30.89979956338621,0.009736054607901409,0.01028530419527783,0.011602095198325566,0.48680273039507044
34,115,9,0.02405082842020859,0.010698340106324495,0.02,1544.9899781693105,30.89979956338621,0.008690995174187238,0.012366381641336752,0.0122066880640589,0.43454975870936186
34,116,9,0.047597651664640306,0.021530338779965543,0.021530338779965543,1544.9899781693105,33.26415764163682,0.002923760348353795,0.01775101355003483,0.014473724226559072,0.13579722912091002
34,117,9,0.03812984814930765,0.016617297153792263,0.02,1544.9899781693105,30.89979956338621,-0.010514260801962785,0.014481083642987943,0.014636051831842608,-0.5257130400981392
36,74,7,0.38630568487200173,0.10190746374134924,0.10190746374134924,552.5920982151141,56.313259212612834,0.02125667211477112,0.05948335800417222,0.05030375739269406,0.2085879810405503
36,118,7,0.4325255234999139,0.08617469095223335,0.08617469095223335,552.5920982151141,47.61945328633363,-0.028572254284056034,0.05205101085235084,0.04755326034176763,-0.3315620162756794
36,119,7,0.087198919971758,0.04070742815122735,0.04070742815122735,552.5920982151141,22.494603135027724,-0.00013234502511959065,0.02816100913888871,0.022504706711369903,-0.0032511271561527126
36,120,7,0.012494415214238021,0.005836863164401104,0.02,552.5920982151141,11.051841964302282,0.004428319818397514,0.005569242248579349,0.005775080934414021,0.22141599091987568
36,121,7,0.016668779098401233,0.007719177432932323,0.02,552.5920982151141,11.051841964302282,0.0019638760830128204,0.007003791864266845,0.0058605051749858784,0.09819380415064102
36,122,7,0.0331364984599915,0.015437492337341176,0.02,552.5920982151141,11.051841964302282,0.006381575386102325,0.012259561519443,0.0110426700815143,0.31907876930511625
36,123,7,0.03167017888369569,0.014441441901839583,0.02,552.5920982151141,11.051841964302282,-0.005325844093108263,0.011115227306036889,0.010027907073435966,-0.26629220465541314
38,76,7,0.2456353193693736,0.07664856204101846,0.07664856204101846,671.8156500784655,51.49370353516641,-0.029170349637659375,0.05145333863001011,0.04726764210577185,-0.38057269257117793
38,124,7,0.5036239352700653,0.07674148154960156,0.07674148154960156,671.8156500784655,51.55612831523014,0.008181397400166148,0.05105680459282471,0.04134817603872033,0.10660984431057842
38,125,7,0.09085528272343239,0.04050077250204017,0.04050077250204017,671.8156500784655,27.209052807138157,0.024629299613403682,0.03097030430576923,0.03209557389279755,0.6081192553095873
38,126,7,0.023513934317755475,0.010285060714389388,0.02,671.8156500784655,13.43631300156931,0.0019684403769484027,0.011026647635418668,0.009013997444941827,0.09842201884742013
38,127,7,0.030978831854324027,0.013808943404873531,0.02,671.8156500784655,13.43631300156931,-0.0012694604149124556,0.013414966951676028,0.010856383936932858,-0.06347302074562278
38,128,7,0.060723860036306275,0.02733925688177484,0.02733925688177484,671.8156500784655,18.366940634691726,-0.0018617057920810563,0.021368167182618206,0.017131308042211035,-0.06809642998461032
38,129,7,0.044668836428742933,0.019347736250583236,0.02,671.8156500784655,13.43631300156931,-0.0024776215458654004,0.015345890513901884,0.012387262363597554,-0.12388107729327001
40,78,2,0.38849585504534034,0.1027264854502695,0.1027264854502695,39.24504932568013,4.031505988549588,0.010631244639281359,0.06339534944852385,0.05149308636724541,0.10349078519217916
40,130,2,0.6115041449546597,0.1027264854502695,0.1027264854502695,39.24504932568013,4.031505988549588,-0.010631244639281359,0.06339534944852385,0.05149308636724541,-0.10349078519217916
