flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
50,cast_aluminum_ingot -> 3xx,0.033454696339073706,0.009274616048232764,0.9907253839517672,1,USGS value 1,567.7059997361048,567.7059997361048,0.0,structure-determined,554.9373388672225,33.38304121492135,,,,
51,cast_aluminum_ingot -> 4xx,163.48973335867782,0.009826051012595234,0.9901739489874047,1,USGS value 1,7.889786477696971,7.889786477696971,0.0,structure-determined,7.863586058887905,0.46044246502442665,,,,
52,cast_aluminum_ingot -> 5xx,5.054538852493049,0.009813516674362284,0.9901864833256377,1,USGS value 1,44.9000575912573,44.9000575912573,0.0,structure-determined,44.7383873078307,2.6786110812324555,,,,
53,cast_aluminum_ingot -> 7xx,157.70361955994719,0.009826009139500144,0.9901739908604998,1,USGS value 1,8.033237140927826,8.033237140927826,0.0,structure-determined,8.005444918533435,0.48315093841955714,,,,
54,cast_aluminum_ingot -> other,0.12872878076809208,0.009251592261067804,0.9907484077389322,1,USGS value 1,289.7703397263251,289.7703397263251,0.0,structure-determined,279.71390885526574,16.135382155229067,,,,
55,36x -> die_cast,0.4955235377605881,0.00927883503777808,0.9907211649622218,1,USGS value 1,147.475924987329,147.475924987329,0.0,structure-determined,142.54955980140537,10.118029756559208,,,,
56,38x -> die_cast,0.007875353108630904,0.006102163283816483,0.9938978367161836,1,USGS value 1,1442.524075012671,1442.524075012671,0.0,structure-determined,1317.6001649779655,96.10249955874941,,,,
57,2xx -> sand_cast,326.350748907881,0.08285737666343762,0.9171426233365624,1,USGS value 1,1.923056763564638,1.923056763564638,0.0,structure-determined,1.9301228222647688,0.1867383385717699,,,,
58,3xx -> sand_cast,0.07591096699884678,0.037214010322159555,0.9627859896778403,1,USGS value 1,188.1457884253907,188.1457884253907,0.0,structure-determined,187.11961424550128,18.11064236624441,,,,
59,4xx -> sand_cast,176.5492803672938,0.08284408658926239,0.9171559134107375,1,USGS value 1,2.614786699531646,2.614786699531646,0.0,structure-determined,2.6200935975880806,0.24627828001094507,,,,
60,5xx -> sand_cast,5.496488294049646,0.08216348695616879,0.9178365130438312,1,USGS value 1,14.88051339915282,14.88051339915282,0.0,structure-determined,14.923999934658177,1.40595065236759,,,,
61,7xx -> sand_cast,170.30233232095142,0.08284307194883322,0.9171569280511669,1,USGS value 1,2.662328275886768,2.662328275886768,0.0,structure-determined,2.665846607593784,0.2579284482651837,,,,
62,other -> sand_cast,0.18139431433384898,0.07671067968651922,0.9232893203134808,1,USGS value 1,84.77352643647342,84.77352643647342,0.0,structure-determined,84.79832220939178,8.012212390001574,,,,
63,2xx -> permanent_semi_permanent_mold_cast,306.04517590363827,0.022088705406656427,0.9779112945933436,1,USGS value 1,3.846113527129276,3.846113527129276,0.0,structure-determined,3.8557553718277275,0.32513078538527507,,,,
64,3xx -> permanent_semi_permanent_mold_cast,0.0486444441154591,0.014518366695460057,0.98548163330454,1,USGS value 1,376.2915768507814,376.2915768507814,0.0,structure-determined,367.96656150225937,31.874327441623247,,,,
65,4xx -> permanent_semi_permanent_mold_cast,165.55458465552746,0.02208646758477389,0.977913532415226,1,USGS value 1,5.229573399063292,5.229573399063292,0.0,structure-determined,5.242036851938482,0.4379718150570451,,,,
