flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
95,5xxx -> rolling,0.0018953390991213214,0.0006824557064276528,0.9993175442935723,1,USGS value 1,2472.0,2472.0,0.0,structure-determined,2227.1784752346803,464.5753157914324,,,,
96,5xxx -> extrusion,0.0028865661787560192,0.09587456271442871,0.9041254372855713,1,USGS value 1,169.0,169.0,0.0,structure-determined,169.85472067525436,55.32271525453132,,,,
97,5xxx -> drawing,0.0650178198772763,0.01292059318541612,0.9870794068145838,1,USGS value 1,97.0,97.0,0.0,structure-determined,35.90921225413169,13.871851038584488,,,,
98,5xxx -> other_milling_processes,0.08595403843354985,0.1738346573519665,0.8261653426480334,1,USGS value 1,23.0,23.0,0.0,structure-determined,23.267694730862637,7.669351303386555,,,,
99,6xxx -> rolling,0.0012013441663747636,0.006488315194498303,0.9935116848055017,1,USGS value 1,1007.0,1007.0,0.0,structure-determined,932.3589020161129,304.20615857090837,,,,
100,6xxx -> extrusion,0.0019111364971305428,0.0009495584867952658,0.9990504415132048,1,USGS value 1,2087.0,2087.0,0.0,structure-determined,2240.496284117847,242.32532236744322,,,,
101,6xxx -> drawing,0.0640354222441571,0.008716539926305436,0.9912834600736946,1,USGS value 1,119.0,119.0,0.0,structure-determined,40.7861763950733,14.167445660256567,,,,
102,6xxx -> other_milling_processes,0.2898730665590438,0.7574395155034419,0.24256048449655804,1,USGS value 1,6.0,6.0,0.0,observation-driven,6.0042853544269805,1.992018931037533,,,,
103,7xxx -> rolling,0.038160873609737286,0.0019976908130499415,0.99800230918695,1,USGS value 1,322.0,322.0,0.0,structure-determined,159.10333921289958,60.85173662859958,,,,
104,7xxx -> extrusion,0.0389026870995914,0.0026289911988959945,0.997371008801104,1,USGS value 1,278.0,278.0,0.0,structure-determined,157.41606216262394,60.163392844926456,,,,
105,7xxx -> drawing,0.9786136058137275,0.8974382280712788,0.10256177192872121,1,USGS value 1,3.0,3.0,0.0,observation-driven,2.878242415738165,0.9972437617088353,,,,
106,7xxx -> other_milling_processes,0.10730084098339905,0.0009133106422401896,0.9990866893577598,1,USGS value 1,284.0,284.0,0.0,structure-determined,196.68701147198487,47.16330871959909,,,,
107,8xxx -> rolling,1.5807133573663494,0.10204908637824708,0.8979509136217529,1,USGS value 1,7.0,7.0,0.0,structure-determined,7.113597607728236,2.2878096780179646,,,,
108,8xxx -> extrusion,1.4265711898735112,0.004523022898266447,0.9954769771017336,1,USGS value 1,35.0,35.0,0.0,structure-determined,38.407336484245754,10.838431383239746,,,,
109,8xxx -> drawing,1.4849787569236204,0.0022168990797663017,0.9977831009202337,1,USGS value 1,49.0,49.0,0.0,structure-determined,31.15996417691036,12.280308697485744,,,,
110,8xxx -> other_milling_processes,2.366766465789437,0.3710738989514021,0.6289261010485979,1,USGS value 1,3.0,3.0,0.0,structure-determined,3.0274669484182204,0.9827027656917665,,,,
111,die_cast -> building_construction,0.030939071032982553,0.7076912935416422,0.2923087064583579,1,USGS value 1,19.0,19.0,0.0,observation-driven,19.199891774463868,6.339805310708976,,,,
112,die_cast -> transportation_auto,0.003588912694947069,0.002197997911951336,0.9978020020880487,1,USGS value 1,1001.0,1001.0,0.0,structure-determined,952.1979385135112,107.04337799095,,,,
113,die_cast -> transportation_other,0.00673080230854979,0.05016590224102097,0.949834097758979,1,USGS value 1,153.0,153.0,0.0,structure-determined,151.25470515684268,50.029861465617216,,,,
114,die_cast -> machine_industry,0.02304391617955138,0.26466531867676574,0.7353346813232343,1,USGS value 1,36.0,36.0,0.0,structure-determined,36.158169899410815,11.899629662203122,,,,
115,die_cast -> electrical_equipment,0.011286544990571204,0.3170308982316755,0.6829691017683246,1,USGS value 1,47.0,47.0,0.0,structure-determined,46.32894406713918,15.173250407116617,,,,
116,die_cast -> consumer_durables,0.006923583152295802,0.12387536456374473,0.8761246354362553,1,USGS value 1,96.0,96.0,0.0,structure-determined,89.65496640151007,31.008725763776628,,,,
117,die_cast -> other_end_uses,0.1238680681252487,0.01165294027053316,0.9883470597294668,1,USGS value 1,74.0,74.0,0.0,structure-determined,76.9104267726062,23.64765016916774,,,,
118,sand_cast -> transportation_auto,0.04269219942103906,0.0031613971888834504,0.9968386028111166,1,USGS value 1,242.0,242.0,0.0,structure-determined,207.89564266162677,25.07741001328236,,,,
119,sand_cast -> transportation_other,0.04985019685254261,0.08988616792019519,0.9101138320798048,1,USGS value 1,42.0,42.0,0.0,structure-determined,40.75586971325527,13.550031662360382,,,,
120,sand_cast -> machine_industry,0.2754825140017736,0.7970063576905123,0.20299364230948774,1,USGS value 1,6.0,6.0,0.0,observation-driven,5.979207694444994,1.9795879174558342,,,,
121,sand_cast -> electrical_equipment,0.17018780938298123,0.7256879337421486,0.27431206625785143,1,USGS value 1,8.0,8.0,0.0,observation-driven,7.885106971292325,2.628988402008054,,,,
122,sand_cast -> consumer_durables,0.07591793984949206,0.406699786585636,0.5933002134143641,1,USGS value 1,16.0,16.0,0.0,structure-determined,15.629765779383513,5.277854574067166,,,,
123,sand_cast -> other_end_uses,0.19653065949014023,0.17874977118508625,0.8212502288149137,1,USGS value 1,15.0,15.0,0.0,structure-determined,15.012794447799806,4.923091390910678,,,,
124,permanent_semi_permanent_mold_cast -> transportation_auto,0.017531278195969863,0.001932637851957319,0.9980673621480427,1,USGS value 1,483.0,483.0,0.0,structure-determined,388.3277365718088,46.265402518537826,,,,
125,permanent_semi_permanent_mold_cast -> transportation_other,0.021922621389184455,0.07358169038339099,0.926418309616609,1,USGS value 1,70.0,70.0,0.0,structure-determined,68.38185747748122,22.817193806002496,,,,
126,permanent_semi_permanent_mold_cast -> machine_industry,0.05525706474901405,0.44149470819153247,0.5585052918084675,1,USGS value 1,18.0,18.0,0.0,structure-determined,18.135564914175657,5.843253207912974,,,,
127,permanent_semi_permanent_mold_cast -> electrical_equipment,0.03534731599932463,0.388221334641388,0.611778665358612,1,USGS value 1,24.0,24.0,0.0,structure-determined,23.504611636964654,7.8664971111980355,,,,
