flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
159,sheet_plate -> scrap_sheet_plate,USGS value 1,788.0,1.0,1.0,3.0,282.00276419782097,0.35787152816982354
160,sheet_plate -> building_construction,USGS value 1,557.0,1.0,1.0,3.0,199.33444119059172,0.35787152816982354
161,sheet_plate -> transportation_auto,USGS value 1,888.0,4.0,3.0,4.0,43.130727456060775,0.04857063902709547
162,sheet_plate -> transportation_other,Other literature,662.0,1.0,1.0,3.0,236.91095164842318,0.35787152816982354
162,sheet_plate -> transportation_other,USGS value 1,604.0,4.0,3.0,4.0,29.336665972365665,0.04857063902709547
163,sheet_plate -> machine_industry,USGS value 1,287.0,4.0,3.0,4.0,13.9397734007764,0.04857063902709547
164,sheet_plate -> electrical_equipment,USGS value 1,153.0,4.0,3.0,4.0,7.431307771145607,0.04857063902709547
165,sheet_plate -> consumer_durables,USGS value 1,285.0,4.0,3.0,4.0,13.84263212272221,0.04857063902709547
166,sheet_plate -> container_packages,USGS value 1,1706.0,4.0,3.0,4.0,82.86151018022487,0.04857063902709547
167,sheet_plate -> other_end_uses,USGS value 1,33.0,4.0,3.0,4.0,1.6028310878941505,0.04857063902709547
168,scrap_sheet_plate -> fabrication_scrap_generated,USGS value 1,788.0,4.0,3.0,4.0,38.273663553351234,0.04857063902709548
169,foil -> scrap_foil,USGS value 1,31.0,1.0,1.0,3.0,11.09401737326453,0.35787152816982354
170,foil -> building_construction,USGS value 1,17.0,1.0,1.0,3.0,6.083815978887,0.35787152816982354
171,foil -> transportation_auto,USGS value 1,36.0,4.0,3.0,4.0,1.748543004975437,0.04857063902709547
172,foil -> transportation_other,Other literature,27.0,1.0,1.0,3.0,9.662531260585235,0.3578715281698235
172,foil -> transportation_other,USGS value 1,11.0,4.0,3.0,4.0,0.5342770292980502,0.04857063902709547
173,foil -> machine_industry,USGS value 1,3.0,4.0,3.0,4.0,0.14571191708128642,0.04857063902709547
174,foil -> electrical_equipment,USGS value 1,5.0,4.0,3.0,4.0,0.24285319513547735,0.04857063902709547
175,foil -> consumer_durables,USGS value 1,137.0,4.0,3.0,4.0,6.65417754671208,0.04857063902709547
176,foil -> container_packages,USGS value 1,423.0,4.0,3.0,4.0,20.545380308461382,0.048570639027095464
177,foil -> other_end_uses,USGS value 1,1.0,4.0,3.0,4.0,0.04857063902709547,0.04857063902709547
178,scrap_foil -> fabrication_scrap_generated,USGS value 1,31.0,4.0,3.0,4.0,1.5056898098399596,0.04857063902709547
179,extruded_products -> scrap_extruded_products,USGS value 1,103.0,1.0,1.0,3.0,36.86076740149183,0.3578715281698236
180,extruded_products -> building_construction,USGS value 1,915.0,4.0,3.0,4.0,44.442134709792356,0.04857063902709547
181,extruded_products -> transportation_auto,USGS value 1,284.0,4.0,3.0,4.0,13.794061483695113,0.04857063902709547
182,extruded_products -> transportation_other,Other literature,212.0,1.0,1.0,3.0,75.8687639720026,0.3578715281698236
182,extruded_products -> transportation_other,USGS value 1,480.0,4.0,3.0,4.0,23.313906733005826,0.04857063902709547
183,extruded_products -> machine_industry,USGS value 1,237.0,4.0,3.0,4.0,11.511241449421627,0.04857063902709547
184,extruded_products -> electrical_equipment,USGS value 1,243.0,4.0,3.0,4.0,11.802665283584199,0.04857063902709547
185,extruded_products -> consumer_durables,USGS value 1,247.0,4.0,3.0,4.0,11.99694783969258,0.04857063902709547
186,extruded_products -> other_end_uses,USGS value 1,39.0,4.0,3.0,4.0,1.8942549220567233,0.04857063902709547
187,scrap_extruded_products -> fabrication_scrap_generated,USGS value 1,103.0,4.0,3.0,4.0,5.002775819790833,0.04857063902709547
188,wire -> building_construction,USGS value 1,15.422128,1.0,1.0,3.0,5.5191405149906245,0.35787152816982354
189,wire -> transportation_other,USGS value 1,12.246984,4.0,3.0,4.0,0.5948438390346138,0.04857063902709547
190,wire -> machine_industry,USGS value 1,8.618248,4.0,3.0,4.0,0.4185938126539875,0.04857063902709547
191,wire -> electrical_equipment,USGS value 1,407.325616,4.0,3.0,4.0,19.784065461225303,0.04857063902709547
192,wire -> consumer_durables,USGS value 1,10.0,4.0,3.0,4.0,0.4857063902709547,0.04857063902709547
193,wire -> other_end_uses,USGS value 1,5.0,4.0,3.0,4.0,0.24285319513547735,0.04857063902709547
194,forging_impacts -> transportation_auto,USGS value 1,33.03446076315101,4.0,3.0,4.0,1.6045048691817565,0.04857063902709547
195,forging_impacts -> transportation_other,USGS value 1,93.06411523684899,4.0,3.0,4.0,4.520183547545008,0.04857063902709547
196,forging_impacts -> machine_industry,USGS value 1,4.53592,4.0,3.0,4.0,0.22031253297578288,0.04857063902709547
197,forging_impacts -> electrical_equipment,USGS value 1,0.453592,4.0,3.0,4.0,0.02203125329757829,0.04857063902709547
198,forging_impacts -> consumer_durables,USGS value 1,9.979023999999999,4.0,3.0,4.0,0.4846875725467223,0.04857063902709547
199,forging_impacts -> container_packages,USGS value 1,0.0,4.0,3.0,4.0,0.04857063902709547,48570639.02709547
200,forging_impacts -> other_end_uses,USGS value 1,4.53592,4.0,3.0,4.0,0.22031253297578288,0.04857063902709547
201,powerder_paste -> other_end_uses,USGS value 1,55.0,4.0,3.0,4.0,2.671385146490251,0.04857063902709547
202,import_finished_consumption -> building_construction,USGS value 1,204.0,4.0,3.0,4.0,10.200000000000001,0.05
203,import_finished_consumption -> transportation_auto,USGS value 1,656.0,1.0,3.0,2.0,32.800000000000004,0.05000000000000001
204,import_finished_consumption -> transportation_other,USGS value 1,225.0,1.0,3.0,2.0,11.25,0.05
205,import_finished_consumption -> machine_industry,USGS value 1,241.0,1.0,3.0,2.0,12.05,0.05
206,import_finished_consumption -> electrical_equipment,USGS value 1,516.0,1.0,3.0,2.0,25.8,0.05
207,import_finished_consumption -> consumer_durables,USGS value 1,911.0,1.0,3.0,2.0,45.550000000000004,0.05
208,import_finished_consumption -> container_packages,USGS value 1,0.0,1.0,3.0,2.0,0.3152134085710387,315213408.57103866
209,import_finished_consumption -> other_end_uses,USGS value 1,0.0,1.0,3.0,2.0,0.3152134085710387,315213408.57103866
210,building_construction -> export_finished_consumption,USGS value 1,55.0,1.0,3.0,2.0,17.33673747140713,0.31521340857103874
211,building_construction -> consumption_building_construction,USGS value 1,1674.51826026986,1.0,3.0,2.0,527.8306085341084,0.31521340857103874
212,transportation_auto -> export_finished_consumption,USGS value 1,802.0,1.0,1.0,3.0,287.0129655921985,0.35787152816982354
213,transportation_auto -> consumption_transportation_auto,USGS value 1,2736.963739955534,1.0,3.0,2.0,862.7276696067219,0.3152134085710387
214,transportation_other -> export_finished_consumption,USGS value 1,226.0,1.0,1.0,3.0,80.87896536638011,0.35787152816982354
215,transportation_other -> consumption_transportation_other,USGS value 1,1464.779895135754,1.0,3.0,2.0,461.71826355206963,0.3152134085710387
216,machine_industry -> export_finished_consumption,USGS value 1,133.0,1.0,1.0,3.0,47.59691324658653,0.35787152816982354
217,machine_industry -> consumption_machine_industry,USGS value 1,1563.329674932784,1.0,3.0,2.0,492.78247555581675,0.3152134085710387
218,electrical_equipment -> export_finished_consumption,USGS value 1,270.0,1.0,1.0,3.0,96.62531260585236,0.35787152816982354
219,electrical_equipment -> consumption_electrical_equipment,USGS value 1,1160.774041485902,1.0,3.0,2.0,365.8915421975514,0.3152134085710387
220,consumer_durables -> export_finished_consumption,USGS value 1,209.0,1.0,1.0,3.0,74.79514938749313,0.3578715281698236
