flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
31,forming_scrap_generated -> loss_forming_scrap,0.0013811886101549066,0.09565518289829995,0.9043448171017,1,USGS value 1,87.0,87.0,0.0,structure-determined,81.6605790728302,38.26361059086083,,,,
32,forming_scrap_generated -> forming_scrap_recycled,0.0025688986072283583,5.480984955426933e-05,0.9999451901504458,1,USGS value 1,2665.0,2665.0,0.0,structure-determined,2779.2747774299705,661.8230093498631,,,,
33,forming_scrap_recycled -> remelting,0.0014280116507127878,9.771731086757878e-05,0.9999022826891325,1,USGS value 1,2677.0,2677.0,0.0,structure-determined,2781.978320153941,662.8688783148901,,,,
34,forming_scrap_recycled -> refining,1.0025949854662817,0.997411731054016,0.0025882689459839794,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.45665204852260805,0.28183124062034964,,,,
35,fabrication_scrap_generated -> loss_fabrication_scrap,0.011182374120426629,0.03724550112328922,0.9627544988767107,1,USGS value 1,49.0,49.0,0.0,structure-determined,46.99491338597952,21.427468497357204,,,,
36,fabrication_scrap_generated -> fabrication_scrap_recycled,0.022612332679484527,0.0003488777822929913,0.999651122217707,1,USGS value 1,971.0,971.0,0.0,structure-determined,916.825277928663,207.2850471111365,,,,
37,fabrication_scrap_recycled -> remelting,0.011947924164786052,9.845679638768972e-05,0.9999015432036124,1,USGS value 1,922.0,922.0,0.0,structure-determined,916.7762327203872,207.47085692365002,,,,
38,fabrication_scrap_recycled -> refining,1.0131138611674766,0.9870558861445596,0.012944113855440292,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.464719598544768,0.28221010895997095,,,,
39,wrought_aluminum_ingot -> 1xxx,0.004176757430703782,0.00012405612444506934,0.999875943875555,2,Other literature; USGS value 1,1728.0,2336.0,29.921259842519685,structure-determined,1513.4905925858648,487.53912730948315,,,,
40,wrought_aluminum_ingot -> 2xxx,0.6078202269540433,0.0002567575379188356,0.9997432424620811,2,Other literature; USGS value 1,85.0,238.0,94.73684210526316,structure-determined,139.02404216042208,29.79867889874054,,,,
41,wrought_aluminum_ingot -> 3xxx,0.004054487031100515,0.00018675302914675037,0.9998132469708532,2,Other literature; USGS value 1,1256.0,2848.0,77.58284600389864,structure-determined,1695.5336411384496,486.7194090300057,,,,
42,wrought_aluminum_ingot -> 4xxx,1.8999212815641457,0.0002489847130472631,0.9997510152869528,2,Other literature; USGS value 1,50.0,117.0,80.23952095808383,structure-determined,75.2070753195082,19.491519560913677,,,,
43,wrought_aluminum_ingot -> 5xxx,0.0017878809440045205,0.0001335629558401561,0.9998664370441598,2,Other literature; USGS value 1,2762.0,3047.0,9.812360130831468,structure-determined,2274.421104198715,822.4772616732646,,,,
44,wrought_aluminum_ingot -> 6xxx,0.0011605259785356075,0.00014380386837137285,0.9998561961316286,2,Other literature; USGS value 1,3218.0,3771.0,15.82486764916297,structure-determined,2906.0894594859697,614.0038430492402,,,,
45,wrought_aluminum_ingot -> 7xxx,0.056177711902892155,0.0002985356920423075,0.9997014643079577,2,Other literature; USGS value 1,254.0,887.0,110.95530236634531,structure-determined,454.82438195223216,66.06200792089118,,,,
46,wrought_aluminum_ingot -> 8xxx,1.2035896523629925,0.00010568451708536042,0.9998943154829145,2,Other literature; USGS value 1,94.0,267.0,95.8448753462604,structure-determined,87.83386703747301,25.31044171750716,,,,
47,cast_aluminum_ingot -> 36x,0.4929120299252629,0.010352678392333624,0.9896473216076663,1,USGS value 1,139.9873943233654,139.9873943233654,0.0,structure-determined,143.25437767855,10.32884612125092,,,,
48,cast_aluminum_ingot -> 38x,0.006603822255976838,0.00807649414036353,0.9919235058596365,1,USGS value 1,1369.275605676634,1369.275605676634,0.0,structure-determined,1379.9340923864036,95.22161241093617,,,,
49,cast_aluminum_ingot -> 2xx,302.2054465773049,0.009827782575704613,0.9901722174242955,1,USGS value 1,5.802579327688045,5.802579327688045,0.0,structure-determined,5.782627909591379,0.34518344314991534,,,,
50,cast_aluminum_ingot -> 3xx,0.03307086815084539,0.009382259399416318,0.9906177406005836,1,USGS value 1,567.7059997361048,567.7059997361048,0.0,structure-determined,561.6355551186065,33.78271097137285,,,,
51,cast_aluminum_ingot -> 4xx,163.46410790398232,0.009827591393711846,0.9901724086062882,1,USGS value 1,7.889786477696971,7.889786477696971,0.0,structure-determined,7.858830188227219,0.4660809746917547,,,,
52,cast_aluminum_ingot -> 5xx,5.05002113081631,0.009822295793470175,0.9901777042065298,1,USGS value 1,44.9000575912573,44.9000575912573,0.0,structure-determined,44.652034568260035,2.69808736454236,,,,
53,cast_aluminum_ingot -> 7xx,157.6784469974896,0.009827577811905809,0.9901724221880942,1,USGS value 1,8.033237140927826,8.033237140927826,0.0,structure-determined,8.021072586300766,0.47957950914916164,,,,
54,cast_aluminum_ingot -> other,0.1280769020238516,0.009298680504537705,0.9907013194954623,1,USGS value 1,289.7703397263251,289.7703397263251,0.0,structure-determined,281.61941434610486,16.137120035044042,,,,
55,36x -> die_cast,0.49339206555743886,0.009318919952678945,0.990681080047321,1,USGS value 1,147.475924987329,147.475924987329,0.0,structure-determined,143.28161127161283,10.338057172464824,,,,
56,38x -> die_cast,0.007583657404296845,0.0063368752073833055,0.9936631247926166,1,USGS value 1,1442.524075012671,1442.524075012671,0.0,structure-determined,1380.020080191734,95.20365085613942,,,,
