flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
131,50,51,import_mill_semifinished_products,rolling,1460.0,,,,2022,1399.0571842298677,1401.9868351160774,291.99999999999994,2627.9999999999995
132,50,53,import_mill_semifinished_products,extrusion,44.39,,,,2022,8.878000006420478,9.131769435993927,8.878,79.902
133,50,55,import_mill_semifinished_products,drawing,,,,,2022,245.14742155602303,245.26578831813515,0.0,14410.098
134,50,57,import_mill_semifinished_products,other_milling_processes,,,,,2022,0.495499665090957,0.543610694459907,0.0,14410.098
135,50,59,import_mill_semifinished_products,sheet_plate,,,,,2022,0.2947418869212516,0.39853004125723146,0.0,14410.098
136,50,61,import_mill_semifinished_products,foil,148.0,,,,2022,164.79336950718792,164.5777961166277,29.6,266.40000000000003
137,50,63,import_mill_semifinished_products,extruded_products,,,,,2022,0.12364907881924997,0.31058688657948286,0.0,14410.098
138,50,65,import_mill_semifinished_products,wire,7.16,,,,2022,7.272071792209845,7.271403207864208,1.4320000000000002,12.888
139,50,66,import_mill_semifinished_products,forging_impacts,,,,,2022,0.4733333414645102,0.5305931797928235,0.0,14410.098
140,50,67,import_mill_semifinished_products,powerder_paste,18.6,,,,2022,16.556119399508642,16.542343161903837,3.7200000000000006,33.480000000000004
141,51,52,rolling,scrap_rolling,,,,,2022,907.0201221119792,1023.7928535531211,0.0,14410.098
142,51,59,rolling,sheet_plate,4002.691813,,,,2022,3883.8439464261937,3942.5585901702807,800.5383626,7204.8452634
143,51,61,rolling,foil,,,,,2022,494.88981570990995,494.2217229653493,0.0,14410.098
144,51,99,rolling,export_milling_semifinished_products,826.6,,,,2022,681.6669401277383,691.7138775962296,165.32000000000005,1487.8800000000003
145,52,20,scrap_rolling,forming_scrap_generated,,,,,2022,909.8187492423768,1026.8120159732907,0.0,14410.098
146,53,54,extrusion,scrap_extrusion,,,,,2022,597.0972278189195,611.2221256320286,0.0,14410.098
147,53,63,extrusion,extruded_products,2873.886133,,,,2022,2118.124189673804,2096.9768543292384,574.7772266000001,5172.9950394
148,53,99,extrusion,export_milling_semifinished_products,51.1,,,,2022,66.37305271926252,57.120318575727445,10.219999999999999,91.97999999999999
149,54,20,scrap_extrusion,forming_scrap_generated,,,,,2022,596.467798561014,610.6267420435213,0.0,14410.098
150,55,56,drawing,scrap_drawing,,,,,2022,164.19232836495124,164.61858519779548,0.0,14410.098
151,55,65,drawing,wire,,,,,2022,424.2790102379341,425.54325065267255,0.0,14410.098
152,55,99,drawing,export_milling_semifinished_products,8.36,,,,2022,11.545925111461516,9.61143998573863,1.672,15.048
153,56,20,scrap_drawing,forming_scrap_generated,,,,,2022,164.6213190511854,165.07692323113122,0.0,14410.098
154,57,58,other_milling_processes,scrap_other_milling_processes,,,,,2022,212.2546731193409,214.8994546281829,0.0,14410.098
155,57,66,other_milling_processes,forging_impacts,149.1596564,,,,2022,128.83958158946385,128.56190142925797,29.83193128,268.48738152
156,57,67,other_milling_processes,powerder_paste,,,,,2022,37.62054493080641,37.34917222902793,0.0,14410.098
157,57,99,other_milling_processes,export_milling_semifinished_products,65.8,,,,2022,13.160000003954757,13.410851800346581,13.16,118.44
158,58,20,scrap_other_milling_processes,forming_scrap_generated,,,,,2022,212.56320808807587,215.18595541715226,0.0,14410.098
159,59,60,sheet_plate,scrap_sheet_plate,,,,,2022,829.2785335153785,832.0337231075814,0.0,14410.098
160,59,69,sheet_plate,building_construction,,,,,2022,0.0002766518345864107,109.90759101434205,0.0,14410.098
161,59,70,sheet_plate,transportation_auto,,,,,2022,731.1334973483152,712.6881299094963,0.0,14410.098
162,59,71,sheet_plate,transportation_other,,,,,2022,513.2429933970398,508.00304870211977,0.0,14410.098
163,59,72,sheet_plate,machine_industry,,,,,2022,236.21412859539987,232.26616385900215,0.0,14410.098
164,59,73,sheet_plate,electrical_equipment,,,,,2022,158.73265197216205,159.96791748131858,0.0,14410.098
165,59,74,sheet_plate,consumer_durables,,,,,2022,226.42780572025532,224.41933418852244,0.0,14410.098
166,59,75,sheet_plate,container_packages,,,,,2022,1165.7425781235129,1141.3497690506617,0.0,14410.098
167,59,76,sheet_plate,other_end_uses,,,,,2022,29.226626702371494,29.17083490850465,0.0,14410.098
168,60,22,scrap_sheet_plate,fabrication_scrap_generated,,,,,2022,825.8335884040285,828.4051578129465,0.0,14410.098
169,61,62,foil,scrap_foil,,,,,2022,27.11059439827261,26.826145445531893,0.0,14410.098
170,61,69,foil,building_construction,,,,,2022,23.584666908757747,23.683524852930585,0.0,14410.098
171,61,70,foil,transportation_auto,,,,,2022,35.539162149855166,35.541048755145646,0.0,14410.098
172,61,71,foil,transportation_other,,,,,2022,11.781229739374664,11.73543193985041,0.0,14410.098
173,61,72,foil,machine_industry,,,,,2022,3.049449676875858,3.0498534353381332,0.0,14410.098
