flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
219,electrical_equipment -> consumption_electrical_equipment,USGS value 1,1160.774041485902,1.0,3.0,2.0,2927.1323375804113,2.5217072685683095
220,consumer_durables -> export_finished_consumption,USGS value 1,209.0,1.0,1.0,3.0,598.361195099945,2.8629722253585888
221,consumer_durables -> consumption_consumer_durables,USGS value 1,949.1801201058629,1.0,3.0,2.0,2393.5544080514956,2.5217072685683095
222,container_packages -> export_finished_consumption,USGS value 1,0.0,1.0,1.0,3.0,2.8629722253585883,2862972225.358588
223,container_packages -> consumption_container_packages,USGS value 1,2129.160848,1.0,3.0,2.0,5369.120386352665,2.5217072685683095
224,other_end_uses -> export_finished_consumption,USGS value 1,0.0,1.0,1.0,3.0,2.8629722253585883,2862972225.358588
225,other_end_uses -> consumption_other_end_uses,USGS value 1,342.915552,1.0,3.0,2.0,864.7326399835141,2.5217072685683095
226,eol_scrap_building_construction -> eol_scrap_generated,Other literature,795.0,1.0,1.0,1.0,3180.0,4.0
226,eol_scrap_building_construction -> eol_scrap_generated,USGS value 1,207.0,1.0,1.0,3.0,592.6352506492278,2.8629722253585888
227,eol_scrap_transportation_auto -> eol_scrap_generated,USGS value 1,1402.0,1.0,1.0,3.0,4013.887059952741,2.8629722253585883
228,eol_scrap_transportation_other -> eol_scrap_generated,USGS value 1,441.0,1.0,1.0,3.0,1262.5707513831373,2.8629722253585883
229,eol_scrap_machine_industry -> eol_scrap_generated,USGS value 1,224.0,1.0,1.0,3.0,641.3057784803237,2.8629722253585883
230,eol_scrap_electrical_equipment -> eol_scrap_generated,USGS value 1,287.0,1.0,1.0,3.0,821.6730286779149,2.8629722253585883
231,eol_scrap_consumer_durables -> eol_scrap_generated,USGS value 1,754.0,1.0,1.0,3.0,2158.6810579203757,2.8629722253585883
232,eol_scrap_container_packages -> eol_scrap_generated,USGS value 1,1608.0,4.0,3.0,4.0,624.8127004445562,0.3885651122167638
233,eol_scrap_other_end_uses -> eol_scrap_generated,USGS value 1,247.0,1.0,1.0,3.0,707.1541396635713,2.8629722253585883
