year,flow_idx,from_node,to_node,flow_median,flow_ci_lo,flow_ci_hi,nodealloc_median,nodealloc_ci_lo,nodealloc_ci_hi,abs_diff,rel_diff,flow_ci_width,nodealloc_ci_width,intervals_overlap,material
2017,51,cast_aluminum_ingot,4xx,7.8528086468922975,6.937501013506927,8.780220352440763,7.907451553603142,6.852728433550316,9.120544967256762,0.054642906710844485,0.006958390197431984,1.8427193389338354,2.267816533706447,True,False
2017,52,cast_aluminum_ingot,5xx,44.70057022861721,39.33841859469842,49.937377829898786,44.97915650316344,38.74506960894267,51.88628882080746,0.2785862745462282,0.006232275631416395,10.598959235200368,13.141219211864787,True,False
2017,53,cast_aluminum_ingot,7xx,7.994039888245116,7.059874950870284,8.936173890868918,8.046892175346066,6.937963212845646,9.293172119110517,0.05285228710095069,0.0066114615188082385,1.8762989399986347,2.3552089062648713,True,False
2017,54,cast_aluminum_ingot,other,280.1949822361928,248.436397354966,311.31856781133064,286.1682024648816,252.05666343860187,324.1995483535156,5.973220228688774,0.021318084217702357,62.88217045636463,72.14288491491371,True,True
2017,55,36x,die_cast,142.7408827140988,122.86040246768701,162.59857469676953,149.22816775374173,124.34043128704806,179.03423197122655,6.487285039642927,0.04544798179955605,39.73817222908252,54.693800684178484,True,True
2017,56,38x,die_cast,1305.5981486811907,1118.820540329635,1490.1284863716762,1396.2611700038872,1235.4919113119527,1580.543336335422,90.66302132269652,0.06944175082836702,371.3079460420413,345.0514250234694,True,True
2017,57,2xx,sand_cast,1.9273979981816987,1.5531210374271753,2.2920057217900798,1.9598693338259032,1.5165927709851803,2.4981917945179983,0.03247133564420457,0.01684723947769891,0.7388846843629044,0.981599023532818,True,False
2017,58,3xx,sand_cast,186.52240137181744,150.76648621573284,221.93614344094001,192.58848054070106,151.5107168941515,241.09987083925242,6.066079168883618,0.03252198730162913,71.16965722520717,89.58915394510092,True,True
2017,59,4xx,sand_cast,2.6178814452522916,2.1208423946312496,3.1077878572919286,2.6468696612781875,2.062641136163407,3.39854445102475,0.028988216025895852,0.011073158442093693,0.9869454626606791,1.3359033148613428,True,False
2017,60,5xx,sand_cast,14.89317655333679,12.085060464857516,17.626558330105702,15.123528243300994,11.76621631055871,19.301537498081256,0.23035168996420374,0.015466928035080188,5.541497865248186,7.5353211875225465,True,False
2017,61,7xx,sand_cast,2.661708484006084,2.1458550090775024,3.1697688041517167,2.705590841985365,2.109617583299578,3.453447439514967,0.04388235797928086,0.016486537967236144,1.0239137950742143,1.3438298562153888,True,False
2017,62,other,sand_cast,84.90770230761194,69.0599311362108,101.3828161909867,85.79399056961981,66.63024421405055,108.8763948831365,0.8862882620078665,0.010438255163199853,32.322885054775895,42.24615066908595,True,False
2017,63,2xx,permanent_semi_permanent_mold_cast,3.8514858318930476,3.197720485460551,4.491619402720335,3.8648301702281254,3.2402846148415736,4.601799751514113,0.013344338335077754,0.003464724762733676,1.2938989172597841,1.3615151366725393,True,False
2017,64,3xx,permanent_semi_permanent_mold_cast,368.5734193879946,305.92560089749907,429.70202354139866,379.89611449669724,322.68367712694675,445.63486914218396,11.322695108702646,0.030720324671007614,123.7764226438996,122.95119201523721,True,True
2017,65,4xx,permanent_semi_permanent_mold_cast,5.243365187666818,4.379273043542641,6.115748803100606,5.269126266858116,4.410543698140562,6.236858668286515,0.02576107919129811,0.004913081250165835,1.7364757595579654,1.826314970145953,True,False
2017,66,5xx,permanent_semi_permanent_mold_cast,29.823800722571402,24.807649475610567,34.776442298519456,29.920639991484805,24.929251409349252,35.55218304406177,0.09683926891340278,0.0032470465389111986,9.968792822908888,10.622931634712518,True,False
2017,67,7xx,permanent_semi_permanent_mold_cast,5.339525953947119,4.452827660043787,6.222215477990229,5.362735040836097,4.447058675578292,6.389172910207316,0.02320908688897827,0.004346656817319429,1.7693878179464422,1.9421142346290239,True,False
2017,68,other,permanent_semi_permanent_mold_cast,169.8466588543239,141.52015579932004,198.68208733069278,169.43416758280347,141.8721459664091,200.21001711344326,-0.4124912715204232,-0.0024286098667046117,57.161931531372744,58.33787114703415,True,True
2017,69,other,other_cast,25.136031646772977,20.265868892849138,29.989764322102307,30.795542975405418,19.791689044957213,46.84383058579831,5.6595113286324406,0.22515532316967868,9.723895429253169,27.052141540841095,True,False
